index,0,1,2,3,4,5,6,7,8
0-10100-1-11,0.0,,0.0,,0.88084,-1.9,,,
11-1100-10-1,,,,,7.36616448,0.0,,1.9,
1-1-100001-1,,,,0.0,0.0,1.3336891391999999,0.0,,
1-1-1-10101-1,,,,,2.6544,,0.95,,
00011-1-100,0.5588517425993117,0.0,0.0,,,,,0.0,5.825511681035456
10011-1-10-1,,2.3684970582016005,0.0,,,,,8.036199906155513,
-11-10010-10,,,,-0.361,0.0,,0.0,,-0.6497999999999999
-11-11010-1-1,,,,,3.42,,-1.9,,
-1001100-10,,0.0,0.361,,,0.0,0.0,,0.0
-10-11101-10,,3.12,,,,0.0,,,0.0
-10001-10-11,,1.4304872704000002,0.31232000000000004,1.1773544256,,,4.58129065557469,,
-11-101-10-11,,,,4.001416548402148,,,0.8,,
10-1001-11-1,,0.6492131976806402,,4.7148967943085704,4.336,,,,
11-10-1000-1,,,,-1.6,,0.7495680000000002,0.0,-1.9,
010100-10-1,1.138208,,4.61797180514304,,2.3680512512000003,2.3340816,,8.000000752927539,
00101-10-1-1,2.1719080960000006,-0.454328,,-1.9,,,7.64815627911168,,
1001-1-101-1,,-1.9,1.6,,,,0.0,,
-10001-110-1,,0.0722,6.277632,-1.881,,,,-0.2683135999999997,
100-101-10-1,,-0.361,-1.9,,0.0,,,0.4693,
11-1-101-10-1,,,,,-1.9,,,-1.9,
00-10101-10,2.52686082048,0.0,,0.0,,0.0,,,0.0
-10-10111-10,,0.0,,0.1805,,,,,0.0
-11-1-1111-10,,,,,,,,,2.318
-1-1010-1010,,,-0.361,,0.0,,0.0,,0.0
-1-1110-101-1,,,,,0.95,,-1.9,,
011-1-10000,1.5365696000000002,,,,,0.0,0.0,0.0,0.0
-111-1-10100,,,,,,1.9,,0.0,1.9
1000-10-100,,-0.0722,3.3352462632547004,-1.881,,-1.8658,,-0.3244668,-0.097865217024
-1100-110-10,,,0.0,0.0,,,0.0,,-0.10108
1010-1000-1,,0.0,,0.0,,0.0,0.9386,0.0,
1011-10-10-1,,1.2874808348451465,,,,-4.04962506752,,8.00181318195475,
0100-1-1000,-0.233928,,0.0,0.20185793617919995,,,0.12608000000000005,0.0,-1.8506152
0-100110-10,0.0,,0.0,0.0,,,0.0,,-0.306128
000100-1-11,0.0,0.0,0.361,,2.293554063158475,0.0,,,
-10-100110-1,,-3.12,,-2.8800000000000003,-2.770550167258886,,,-3.42,
000-1110-1-1,-1.9,0.0,0.0,,,,0.0,,
00100-1-101,0.7127635626400156,1.011144058355712,,-0.361,0.0,,,-0.146077928,
01100-1-1-11,0.0,,,-1.9,0.7511688000000001,,,,
0-1-1000010,0.53151350272,,,0.0,-1.480664,-0.361,-0.013718,,0.0
010000-1-10,0.0,,0.0,-1.76611232,0.4044066399999999,0.0,,,0.0
01-1010-1-10,0.0,,,1.4866391534159922,,0.0,,,0.0
01-1-11-1000,0.0,,,,,,-0.361,0.0,1.4750310400000002
01-1-11-11-10,-1.9,,,,,,,,3.04352
0110-10-100,0.5382264288368481,,,-0.361,,0.20247768,,-0.8170946627112643,0.0
011-1-11-100,1.9,,,,,,,-1.9,-1.9
00-100100-1,0.0,0.0,,-0.6497999999999999,1.194781719296,,0.034295,0.0,
-10-110100-1,,-1.9,,,0.0,,-1.9,0.0,
000-11-110-1,-1.38016,0.0,4.096,,,,,1.770344,
1-11-110-11-1,,,,,,4.112059386062439,,,
0000-1-1001,-0.53981568,-0.361,-0.87714336,0.714632638385063,,,-1.14912,-1.7400656,
-1000-1-1011,,0.0,0.0,0.0,,,4.096,,
000-1-10101,0.361,-1.6112000000000002,0.0,,,0.0,,0.0,
0-11-1-10101,0.0,,,,,0.0,,3.42,
-101-10-1001,,0.0,,,-0.8953279999999999,,0.5448000000000001,-1.9,
0010-1100-1,5.6088000000000005,0.0,,0.0,,,0.1620480621813555,-0.361,
-101-10-1010,,0.0,,,0.0,,0.0,,-1.9
001-111-10-1,6.469632,1.6499516806144,,,,,,1.9,
1-1001-100-1,,,2.8561068917919843,0.0,,,-4.62384,0.3248999999999999,
-1001000-11,,-0.361,0.361,,0.0,0.0,0.0,,
-1-101010-11,,,0.0,,0.0,,-1.9,,
-1-110100-10,,,,0.0,,2.7805872120832,7.999688301351901,,0.825984
-1-110110-1-1,,,,7.917406705156096,,,1.9,,
00-1000-101,1.354472,-0.6497999999999999,,-2.41984,3.9010113368840313,0.0,,0.0,
00-1010-1-11,8.004052007191545,-0.1949399999999999,,0.0,,0.44867199999999996,,,
0-101-10100,0.30124728,,0.0,,,0.07987200000000003,,0.0,0.0
-1-101-10110,,,0.0,,,0.6497999999999999,,,0.0
00-100-1001,0.0,0.0,,0.230572144,0.361,,0.0,1.892890370786722,
00-1-10-1011,0.361,0.6497999999999999,,,0.9386,,0.0,,
1-1-1-10-1011,,,,,4.636,,0.0,,
010-11-1000,0.0,,0.0,,,,0.0,-0.361,0.0
-100101-1-10,,0.0,0.0,,0.0,,,,0.361
-1-10101-1-11,,,0.0,,1.9,,,,
-10110-1-101,,2.753859804799026,,,0.9591048,,,0.44042,
-1-1110-1-111,,,,,4.029375695699953,,,,
-10100-1-101,,-1.7556000000000005,,0.6067688000000001,-0.361,,,-0.7467000000000001,
-1000010-11,,0.0,0.0,0.361,0.0,,0.0,,
-110-1010-11,,,0.0,,0.0,,1.9,,
-100-100010,,-0.361,-0.361,,1.1263207014400003,-0.361,0.0,,0.0
-100-1-11010,,-0.6497999999999999,-1.9,,,,0.0,,0.0
00001-1-110,0.0,1.1962054036674221,0.0,-1.8888,,,,,0.0
100-11-1-110,,0.0,-1.9,,,,,,0.0
00010-1-101,1.848430517689355,0.32590017216,0.0,,0.06859,,,0.0,
1001-1-1-101,,4.2268050128896,0.0,,,,,0.361,
1011-1-1-1-11,,8.1799452672,,,,,,,
01-1010-10-1,-1.9,,,-2.819296,,0.0,,5.0688,
-11-1110-10-1,,,,,,7.74324685504512,,1.6,
010-10-1000,-0.17282560000000002,,0.0,,0.0,,0.0,-0.2073584,0.11100160000000003
01-1-10-1010,0.0,,,,0.0,,-1.9,,0.6497999999999999
1-10100-100,,,-0.6140202214399999,,0.0,0.06859,,1.6323430400000003,0.0
1-10101-1-10,,,0.0,,3.42,,,,0.0
-11-10001-10,,,,-0.361,0.0,0.6067688000000001,,,0.0
10110-1-10-1,,2.6437398912,,,0.0,,,0.0,
1-1110-1-11-1,,,,,3.89917810688,,,,
-1-101010-10,,,0.0,,0.0,,-1.9,,0.0
10-1100-11-1,,6.402571587089631,,,4.096,1.6,,,
1-1-1101-11-1,,,,,7.998309609548376,,,,
-101-1-10100,,-1.9,,,,-0.361,,-0.361,-1.9
-101-1-111-10,,-1.9,,,,,,,1.6
01-100001-1,-1.38016,,,0.0,1.0656720000000002,0.0,0.361,,
-11-100101-1,,,,0.0,1.9,,0.0,,
-100011-100,,2.177755207731296,-1.6340742136135682,8.000057655060303,,,,-0.2311919999999996,0.9431616
-1-10011-110,,,8.631090571327936,1.9,,,,,0.0
-110-1-10010,,,0.0,,,-0.361,0.0,,0.0
-1100-1-1001,,,0.532836,-0.10108,,,0.0,0.0,
-1101-1-10-11,,,0.95,,,,2.4384,,
00-1000-110,-1.6,-1.6112000000000002,,-1.9,-0.6908095999999999,-1.8451280000000003,,,0.0
-100001-101,,1.695269581016269,2.97090366017596,7.999992981170423,0.15972454400000002,,,-0.6025749840035839,
-11-1001-101,,,,8.38395621376,3.12,,,0.0,
-11-11-1-1001,,,,,,,0.95,0.0,
0-1001000-1,0.6859760655472983,,4.213711923925575,0.9222719569920002,,0.12370380800000003,2.0731637707468704,0.212654992,
0-1001-101-1,0.0,,3.2663894272,0.0,,,0.0,,
0-1101-1-11-1,3.998183754238856,,,0.0,,,,,
11-1000-1-11,,,,-1.9,6.622105599999999,-1.14912,,,
11-110-1-1-11,,,,,7.924931584,,,,
00-10-101-11,-1.9,0.0,,1.46646864,,0.0,,,
00-1-1-11001,-1.9,0.1805,,,,,2.1185044480000004,0.4992000000000001,
-10-1-1-11101,,3.3548160000000005,,,,,,1.9,
-11000-111-1,,,0.0,0.0,1.9,,,,
-1-10000001,,,0.25600000000000006,-0.07987200000000003,0.0,-1.9,-1.9,-1.38016,
000-101-110,7.207705600000001,0.361,0.0,,0.5212262400000001,,,,0.0836798
-101-1-10001,,-1.9,,,,0.0,-1.6112000000000002,-1.159,
-10-1-110001,,1.4901144426754092,,,,-2.82314752,-2.3162624000000003,-2.3363788800000003,
-11-1-1100-11,,,,,,0.0,3.68308224,,
100-101-100,,0.0,0.3404194756479684,,0.1414398,,,0.0,3.705888097934119
101-1-11-100,,0.928952448,,,,,,0.0,-1.9
-1-1001010-1,,,6.72073728,-1.9,,-2.1888,,0.0,
-1-10-11110-1,,,4.096,,,,,-3.42,
01-1-110-101,0.0,,,,,-1.9,,-2.643335936,
01-100-11-10,0.0,,,1.1696400000000002,-1.9,,,,0.0
010-10-1010,0.0,,0.0,,0.0,,0.0,,-1.9
000-110-1-11,7.966205564856964,0.0,0.5057963175247808,,,0.361,,,
00-10011-10,0.0,0.46941268736,,0.0,0.0,,,,0.0
0-1-10011-11,0.0,,,2.76756992,0.0,,,,
1-1-1-1011-11,,,,,7.207705600000001,,,,
00-101-1-110,0.0,1.9,,-1.8258175999999997,,,,,5.521398127018304
0-1-101-1-111,7.99484133773308,,,-3.12,,,,,
1-10001-100,,,0.90694266816,0.0,0.0,,,0.0,2.641402584707996
1-1-1001-101,,,,0.361,4.336,,,0.0,
1-1-1-101-111,,,,,4.336,,,,
10010-1-10-1,,0.361,0.0,,0.0,,,0.0,
1101-1-1-10-1,,,6.08704,,,,,0.0,
-1100-11000,,,0.1330645999999999,0.0,,,4.491633328717824,0.0,0.0
-1100-11-101,,,8.38395621376,2.8800000000000003,,,,1.065672,
1-10100-1-10,,,-1.9,,1.354472,0.0,,,0.0
1-1-1110-1-10,,,,,,7.998512131472471,,,5.0688
-11000-10-11,,,0.1805,0.0,0.0,,0.0,,
-1110-1-10-11,,,,2.8044,,,0.0,,
0100-11-11-1,6.387040000000001,,0.0,1.065672,,,,,
0-1000010-1,0.8433662525713126,,5.062676398664557,-0.361,0.34177311316582193,-0.3648265999999999,,0.8368034568962048,
1-10-10010-1,,,-0.0722,,0.0,-0.361,,-0.11505664000000015,
1-10-1011-1-1,,,-1.9,,0.95,,,,
010-110-100,0.0,,0.0,,,0.0,,0.8289780121600001,-1.14912
011-110-10-1,6.709632000000001,,,,,0.0,,0.0,
010-1000-10,-0.06859,,0.031451903999999975,,-0.6278512,0.0,0.0,,0.0836798
-110-1100-10,,,0.0,,,-1.4556,0.0,,-1.6
-11-1-1110-10,,,,,,,1.71,,0.0
101-1001-1-1,,0.0,,,0.0,-1.9,,,
1-100001-1-1,,,0.6926656000000001,0.0,5.731132533400746,-1.9,,,
1-1-10101-1-1,,,,7.961564971008,,0.0,,,
1-1-10-10100,,,,7.945553943411137,,-0.361,,0.0,0.0
01010-1-11-1,1.2875474515399805,,0.0,,1.5023376000000002,,,,
0111-1-1-11-1,8.143956213760001,,,,,,,,
011000-1-10,3.2110662406144,,,-0.361,0.0,-1.9,,,0.0
011-101-1-10,0.0,,,,-1.9,,,,0.0
0-1010000-1,0.0,,0.0,,1.6649659228160003,0.361,-0.361,0.0,
0-10101-10-1,0.0,,0.0,,3.42,,,0.0,
1-10-101000,,,0.0,,0.034295,,0.0,0.0,0.0
1-10-1-11100,,,0.5054,,,,,0.0,0.0
1-1-1-1-11110,,,,,,,,,1.56
10-10000-10,,0.0,,0.8721825377280001,0.0,0.0,4.871168952492609,,0.0
00-110-1010,0.0,0.7092928000000001,,,0.0,,0.0,,0.0
0-1-111-1010,0.0,,,,,,0.0,,3.42
0-110-1010-1,-1.5897395200000002,,,-2.4359936,,-1.9,,-2.2304000000000004,
0-11-1-1011-1,-3.12,,,,,-3.12,,,
-1101-10-1-11,,,3.1935200000000004,,,-1.9,,,
110-1000-1-1,,,1.9,,-0.361,0.0,0.0,,
110-11-10-1-1,,,7.2945180672,,,,-1.9,,
-11-1-11-1001,,,,,,,4.0054037033163,6.72073728,
-1-10000100,,,1.2269962059618484,-1.9,-0.06859,0.06859,,-1.9,0.0
-1-10-1101-11,,,4.336,,,-3.42,,,
-1-10001-111,,,6.709632000000001,0.0,0.0,,,,
-11-10-110-11,,,,-1.9,,,0.0,,
1-1010-1-110,,,1.2243264,,0.3248999999999999,,,,0.0
1-1-111-1-110,,,,,,,,,5.0688
001-101-1-10,-0.25600000000000006,0.0,,,-2.1888,,,,0.0
0-11-111-1-10,-1.9,,,,,,,,0.0
010-101-11-1,7.990865467482605,,0.0,,0.8808400000000001,,,,
10000-100-1,,0.0,2.605471221017886,0.0,-0.4093739999999999,,0.5920400000000001,0.0,
1-10-11-110-1,,,4.336,,,,,-4.636,
0001-11-100,2.31361700096,0.0,6.622105599999999,,,,,0.0,1.40068
0101-11-10-1,0.0,,5.6550400000000005,,,,,1.9,
0-1-1100000,-0.35739,,,,0.0,-1.9,2.30483570688,-0.06859,-0.0137179999999999
0-1-11000-11,0.0,,,,-1.6112000000000002,0.0,0.0,,
0-1-1110-1-11,3.12,,,,,7.975178061174416,,,
1-11-10-1010,,,,,0.0,,0.0,,0.1805
1-11-11-101-1,,,,,,,1.56,,
1000-1-1-101,,0.0,0.0,-0.9386,,,,0.0,
10-1-1010-10,,-0.361,,,0.0,,0.0,,0.0
11-1-1-110-10,,,,,,,2.7507200000000003,,-1.9
10001-10-10,,-1.9,0.0,0.0,,,0.0,,0.0
00000-1-111,0.0,0.0,0.0,0.0,2.6506021683200003,,,,
0100-1-1-111,0.849408,,0.0,4.336,,,,,
10-1-1-111-10,,2.6544,,,,,,,-1.9
1010-11-10-1,,4.171545004601009,,0.8915779584000001,,,,4.336,
1-111-11-10-1,,,,,,,,8.015320749762859,
0-1-110-1-111,-1.9,,,,-3.42,,,,
00-1-1011-10,0.0,0.885172,,,0.0,,,,0.0
-11-1-1011-10,,,,,2.8044,,,,0.95
10-1-1-10001,,-1.9,,,,-0.361,-0.361,1.0351411200000002,
-100001-100,,-0.25600000000000006,-0.306128,-0.31736232,0.0,,,0.0,0.0
-10-1101-100,,0.0,,,0.0,,,-1.9,-1.9
0-10-1-10101,0.0,,0.0,,,0.361,,0.0,
0-1-1-1-11101,-1.6,,,,,,,6.08704,
-110001-1-10,,,0.0,0.0,0.0,,,,-1.9
100-10-110-1,,-1.9,-3.12,,1.1694624329855878,,,-1.9,
11-1-100-101,,,,,3.12,0.0,,-1.6,
000000-11-1,0.0,-0.06859,0.1198512511999999,-0.06859,-0.6908096,0.0,,,
0100-10-11-1,0.0,,-0.361,-1.6,,-1.6,,,
0110-1-1-11-1,1.9,,,-1.9,,,,,
0-1100-110-1,0.8808400000000001,,,0.74544,8.0108074066326,,,-0.05120000000000002,
0110-11-10-1,1.6,,,0.0,,,,6.387040000000001,
-1110-10-100,,,,-1.64008,,0.0,,-1.9,0.0
0000-10-101,-3.3510400000000002,-1.9,3.3576026349695858,-1.8451280000000003,,-2.08064,,-0.24783999999999995,
100-1-10-101,,-1.9,-2.1391142400000005,,,1.6634032640000003,,-1.9,
00000-1100,0.0,0.478593584,2.0299689177693825,0.0,0.0,,,0.0,0.0
00-101-1100,0.388436,0.0,,0.0,,,,0.0,0.0
-11-101-1100,,,,0.1805,,,,0.0,1.9
-11-1-11-1101,,,,,,,,3.1935200000000004,
0-110-10-110,0.7511688000000001,,,0.1805,,-0.10108,,,0.0
-11-1000001,,,,-0.361,0.0,0.0,0.364459824,0.0,
-11-1-100101,,,,,-1.9,0.0,,0.0,
10010-1-11-1,,4.06618236649472,0.0,,0.0,,,,
0-1-10-11001,-1.9,,,-1.9,,,0.0,-1.9,
-10-101001-1,,1.6,,-1.9,,-1.9,-1.9,,
-1010-11-100,,-1.9,,0.0,,,,0.0,3.42
101-100-1-10,,0.0,,,-2.6423680000000003,0.0,,,0.0
1-11-110-1-10,,,,,,0.0,,,6.08704
0110-11-1-10,0.0,,,-1.9,,,,,4.336
1-100-10000,,,-0.361,-0.7809808639999996,,-1.9,-1.0997766947840002,1.4666242228467783,-2.0050438144000005
1-1-10-10010,,,,-1.9,,-1.2602368000000002,1.944993792,,-0.5460735999999999
0-10-111000,0.06859,,-0.361,,,,0.0,0.0,0.0
-1-11-111000,,,,,,,0.0,0.0,0.361
-1-11-11101-1,,,,,,,3.42,,
-10-1-111000,,0.3248999999999999,,,,,-1.0582112000000001,0.0,0.0
-10-1-1111-10,,3.8739726336,,,,,,,0.0
0-11-1010-10,0.0,,,,0.0,,0.0,,6.709632000000001
000001-11-1,0.8808400000000001,0.16019736,3.5262341109693147,5.574512351407134,1.816552,,,,
100-101-11-1,,1.689849898180608,5.7058318251269355,,0.8200992,,,,
-11010-1-100,,,-0.1082999999999999,,0.8103150400000001,,,0.0,0.1805
-11010-1-1-11,,,0.0,,2.6544,,,,
00-1000-111,1.0841128960000002,0.0,,0.0,5.6088000000000005,0.0,,,
00-1-1101-10,0.0,0.792756,,,,0.0,,,0.0
001000-1-11,-1.83305616,0.0,,0.0,1.7313458749440003,0.0,,,
1010-10-1-11,,7.7479452672,,0.0,,-1.9,,,
010-1-1010-1,0.1805,,0.0,,,-0.9473120000000002,,-0.361,
-101000000,,0.0,,-0.1273067366399999,1.1718735043126887,0.0158991619999999,0.0,0.0,0.06926240000000002
-10101000-1,,0.0,,0.0,,0.0,-0.361,0.0,
-111010-10-1,,,,3.904,,-1.9,,0.0,
-1-101-10010,,,0.0,,,0.0,-1.6112000000000002,,0.0
-1-101-1-1110,,,0.0,,,,,,4.636
-10000110-1,,-0.1900304000000001,0.0,0.0,3.904,,,0.0,
0-101-10-110,-0.361,,0.0,,,0.0,,,-1.9
-10100-111-1,,0.0,,0.0,1.9,,,,
0010-1-1-101,0.0,0.1805,,1.55463217905664,,,,0.1805,
0-110-1-1-111,0.0,,,2.5344,,,,,
-1110-1-1010,,,,0.0,,,1.5242611199999998,,0.0
10-1-1-10100,,-0.361,,,,1.570735105868783,,-1.64008,-0.5893120000000003
11-1-1-1010-1,,,,,,2.168,,-1.9,
01000-1-110,-1.1913052054528002,,-0.251256,1.7204480000000002,0.0,,,,0.0
-11100-1-110,,,,5.6550400000000005,1.63172,,,,0.0
-1110-1-1-111,,,,6.277632,,,,,
0-10101-1-10,-1.6,,-1.3112000000000001,,0.0,,,,-1.9
0-10001-1-11,-1.9,,0.0,0.0,1.1696400000000002,,,,
-1011-10-110,,1.48992384,,,,0.0,,,3.12
0000010-1-1,-1.6,-1.5012304,-2.2326976,-0.361,0.0,,0.0,,
001-1-111-1-1,-3.42,-1.9,,,,,,,
1-11-10100-1,,,,,0.0,,0.0,0.361,
1-11-1011-1-1,,,,,4.636,,,,
11000-10-1-1,,,0.0,0.0,0.0,,0.6497999999999999,,
00-1-100011,-3.42,0.0,,,-0.361,0.0,0.0,,
101-10-1-100,,1.9,,,0.0,,,0.0,0.0
0-10-101100,0.0,,0.0,,0.361,,,0.0,0.0
1-1010-10-10,,,0.0,,1.1696399999999998,,0.0,,-1.9
-10000100-1,,0.178334,0.0,0.0,1.8597509489024,,0.0,0.0,
-1100010-1-1,,,0.0,0.361,0.0,,0.0,,
0000-1-1-111,0.0,0.0,-1.9,-0.361,,,,,
0-101-1-1-111,-1.9,,1.4400000000000002,,,,,,
01-10-110-10,0.0,,,0.0,,,0.4693,,0.0
01-1-1-111-10,2.8044,,,,,,,,0.95
0010-10-101,0.0836798,-1.2135185983999999,,0.0,,0.0,,1.31792424013824,
-1010-10-111,,1.9615506801659008,,0.0,,0.0,,,
0-101-1010-1,6.08704,,-3.42,,,-1.9,,0.0,
1-110-10-101,,,,0.0,,0.6497999999999999,,4.636,
000110-1-10,0.0,1.45636387456,0.0,,,-0.0722,,,5.3088
01011-1-1-10,0.0,,0.0,,,,,,4.336
10-1010-1-10,,-2.1698,,-0.361,,-1.9,,,1.9
0-10000001,-0.33685632,,-0.007195452,0.0,1.603817355684086,-0.3397566208,0.0,-0.012291328,
0-1100-1001,0.0,,,0.0,0.0,,0.0,0.2222315999999999,
1-1100-10-11,,,,0.0,0.0,,1.40068,,
0-1001100-1,0.0,,0.0,0.034295,,,0.0,0.0,
1-10-11100-1,,,0.0,,,,0.0,0.1805,
1-10-1111-1-1,,,1.56,,,,,,
-100-1-10101,,0.0,0.0,,,0.6209199999999999,,7.5943452672,
00-11100-10,0.2965831599999999,0.0,,,,0.0,0.0,,0.0
-11-111-10-11,,,,,,,2.318,,
0-1-11001-10,4.636,,,,0.0,-1.9,,,0.0
-10-1001-111,,4.636,,0.0,8.19658558144512,,,,
00-1-11010-1,-3.1381312,-0.9386,,,,-0.10065116159999987,,-2.111328,
01-1-1101-1-1,-4.336,,,,,0.0,,,
-1-10101-110,,,8.036199906155513,,0.0,,,,0.0
00-1-100100,0.1603953459918931,-0.6497999999999999,,,0.6077344279833601,0.1075200597887999,,0.0,2.001384
10-1-10010-1,,0.0,,,0.0,1.8482117777293314,,0.0,
10-1-1011-1-1,,3.669665792,,,0.8,,,,
010-1100-1-1,-1.9,,0.0,,,-1.9,0.0,,
-11-1110-100,,,,,,-3.2263045119999996,,-3.42,-4.636
-1-1001-11-11,,,7.7479452672,-1.9,,,,,
-100-1-10011,,-1.14912,-1.9,,,-1.9,0.0,,
00-1000001,-0.013718,0.0,,-0.123462,0.0,0.0,1.6868257591965001,0.2666806943283201,
10-1-1-10011,,-1.9,,,,0.0,0.0,,
-1-101001-10,,,0.361,,0.0,-1.9,,,-1.9
01000-1000,0.06859,,0.868436762,0.06859,0.0,,0.289515865888,0.0,2.4787827132385347
-11110-100-1,,,,,1.9,,0.0,0.0,
110-1-110-1-1,,,6.124032000000001,,,,0.0,,
1-1-11000-10,,,,,2.1492496,0.0,0.0,,0.0
1-1-11100-1-1,,,,,,7.49852901376,1.9,,
01-1-11-11-11,2.6544,,,,,,,,
10000-11-1-1,,0.0,0.8110080000000002,7.997358764919337,1.0398760960000002,,,,
010-1010-1-1,0.6497999999999999,,0.0,,0.0,,0.0,,
1-1-1101-100,,,,,0.0,,,-1.66460672,0.0
1-1-1101-1-11,,,,,6.709632000000001,,,,
101-100-10-1,,1.9,,,-1.38016,-1.0795800000000002,,2.8629116806144,
1-11-101-10-1,,,,,-1.9,,,1.71,
01-10-10001,0.0,,,0.06859,,0.0,0.0,0.03993600000000001,
01-1-1-10011,0.361,,,,,0.0,0.0,,
-11-1-1-11011,,,,,,,4.336,,
1-1101-10-1-1,,,,-3.42,,,5.84704,,
-1001-11-110,,0.0,5.3088,,,,,,1.9
10-10001-1-1,,0.96026,,8.030189806159921,0.6958791040000001,1.2372768,,,
010000-11-1,-1.38016,,-0.4014224387745919,-1.38016,0.25329003018240015,-1.9,,,
1100-10-11-1,,,2.8800000000000003,-1.9,,-0.0578718719999997,,,
000-11-1010,0.0,0.0,0.0,,,,-1.9,,0.0
000-11000-1,-0.0917985845733757,0.0,1.3955269890506408,,,0.0,-0.286354169856,4.336670693901745,
000-110-11-1,0.24960000000000004,7.998647687638701,-1.9,,,0.0,,,
000101-1-10,-0.361,0.0,0.0,,0.6497999999999999,,,,7.207705600000001
11-1001-10-1,,,,6.436847333415258,0.0,,,1.6,
11-101-1-1-10,,,,-1.9,,,,,3.12
00-1100-100,0.0,-0.254505,,,3.6864391071728004,-0.361,,-0.361,0.0
01-1100-10-1,0.0,,,,0.0,-1.9,,-1.9,
0-1011-1-110,4.037739580150771,,0.0,,,,,,0.0
-10-11010-10,,0.1588399999999999,,,1.9,,0.0,,0.0
-11-1101-11-1,,,,,5.3088,,,,
0-1000100-1,-0.20516352,,-0.06859,-0.6497999999999999,1.065672,,-0.192774,0.0,
0-110010-1-1,-0.361,,,0.0,0.0,,0.0,,
1-1011-1-100,,,0.0,,,,,-1.9,1.946304064
-100-1110-10,,0.0,0.6937600000000002,,,,1.656654282752,,-2.61668
001-101-100,7.339331584,0.4992000000000001,,,0.0,,,0.0,1.065672
11-1-10-1000,,,,,0.0,,-1.9,0.0,-1.9
01001-1-1-11,1.3318300800000002,,-1.9,0.0,,,,,
-1010-10-101,,-0.361,,0.1805,,6.001152,,0.0,
-1110-1-1-101,,,,0.95,,,,-1.9,
0010-10-11-1,1.649048,0.0,,-0.361,,0.0,,,
0-111-10-11-1,0.0,,,,,-1.9,,,
1-11010-10-1,,,,3.255185310371965,,0.0,,0.0,
1-1-1-100001,,,,,1.9,-0.3032399999999999,0.0,0.0,
1-1-1-101-101,,,,,3.12,,,-3.12,
-1100-10000,,,-0.415872,0.089167,,-1.9,-0.361,-1.954872,-0.27210736
-1100-10-110,,,0.0,0.0,,-1.9,,,-0.361
00-1001-110,4.620760239413658,0.6035197999999999,,0.0,0.0,,,,0.0
1-1-1001-110,,,,0.44042,5.6088000000000005,,,,0.44042
-1-11011-10-1,,,,7.039504384000001,,,,-1.9,
0-10-1-10110,0.532836,,0.0,,,0.0,,,4.636
0001-101-1-1,1.9,0.0,-1.9,,,0.0,,,
101-100-1-11,,-1.9,,,0.0,0.0,,,
-1-1011-11-10,,,6.387040000000001,,,,,,-4.636
-1110-100-10,,,,-0.361,,0.25600000000000006,-3.42,,0.0
-1111-1-10-10,,,,,,,-1.9,,0.0
-110-100001,,,0.0,,0.0,0.11170784,0.0,0.0,
-110-11-1001,,,0.3248999999999999,,,,1.9,0.0,
00-10-110-11,0.0,0.0,,0.0,,,-1.7556000000000005,,
00-1-1-111-11,0.0,3.3878528,,,,,,,
110-1-10-110,,,1.9,,,8.1799452672,,,-1.9
1-1-10-10001,,,,-1.9,,0.0,-1.9,-0.594624,
1-1-1-1-10011,,,,,,0.0,6.469632,,
-11010-110-1,,,0.0,,1.9,,,0.0,
100-101-1-10,,0.0,0.0,,0.0,,,,0.361
100-1-11-1-11,,0.0,4.336,,,,,,
-11-11-10000,,,,,,-0.6497999999999999,-2.1888,-2.1888,-0.361
-11-11-101-10,,,,,,-3.42,,,3.7538528
1-10-111-11-1,,,3.669665792,,,,,,
-10-1011-101,,8.865748465156097,,3.42,,,,-1.9,
000100-1-10,0.25734968,0.0,-1.8067176,,0.0,-0.49859200000000004,,,1.1867243862537236
-10-1-100101,,0.0,,,0.0,0.0,,6.469632,
01011-1-10-1,-1.9,,7.838684971008,,,,,0.0,
101-1-10-1-11,,0.0,,,,6.89768448,,,
-1-110-11-110,,,,-1.9,,,,,1.9
0100-1-1-110,-1.9,,-0.361,0.0,,,,,0.0
00-10101-1-1,-2.058632096382976,-2.1550080000000005,,0.0,,1.9459668548976616,,,
0-10-100011,0.0,,0.0,,0.0,0.361,0.0,,
1-10-10-1011,,,0.0,,1.9,,0.0,,
-110101-10-1,,,0.0,,1.6,,,5.84704,
-110-1-10100,,,-1.9,,,0.0,,0.361,-1.9
0-1-1001001,1.9,,,0.0,0.0,,0.0,0.0,
100-1-111-1-1,,3.83773810688,-2.8800000000000003,,,,,,
0-110-10-111,-1.4145849599999996,,,0.0,,0.0,,,
-10101-1-100,,-1.9,,1.020503296,,,,0.0,-0.361
-10101-1-1-11,,-3.12,,2.3616,,,,,
0-111-1000-1,0.0,,,,,0.0,-1.6112000000000002,0.0,
1-10-1-10101,,,0.0,,,0.0,,4.336,
-11-10-1-1101,,,,0.95,,,,3.12,
01-1-1-110-11,0.0,,,,,,3.1935200000000004,,
-1100-11-110,,,6.9677056,1.9,,,,,1.9
101-10-1-101,,0.0,,,3.12,,,-1.9,
-11-101-1-101,,,,0.8,,,,7.965154523783128,
-1010000-10,,-0.88084,,0.0,0.06859,1.2417025312,0.0,,0.0
-1010-110-10,,0.0,,0.0,,,-1.9,,6.387040000000001
00100-1-110,0.0,0.0,,0.0,0.0,,,,0.520761567516854
00101-1-11-1,1.3033656833518634,0.0,,-1.6,,,,,
